,entidad,viv_sel,num_hog,hog_mud,n_ren_el,cd,sexo,edad,nivel,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p7,p7_3,p8_1,p8_2,p9,p10,p11,p13,p13_3,p14_1,p14_2,p15,p16,p17,p19,p19_3,p20_1,p20_2,p21,p22,p23_1,p23_2,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
1655,24,2,1,0,1,7,1,53,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,2,3,0,3,0,1,3,3,3,3,4,4,2,0,0,0,2
1656,24,4,1,0,1,7,2,63,2,7,1,1,1,2,1,2,2,5,5,2,2,1,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,2,4,3,20.0,2,1,1,0,0,0,0,0,60,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,3,3,1,2,1,2,0,2,1
1657,24,3,1,0,2,7,2,46,7,1,1,1,1,2,2,2,2,4,3,2,2,1,1,1,2,3,2000.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,60,2,0,2,3,2,0,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,0,0,1
1658,24,1,1,0,2,7,2,63,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,24,1,1,0,2,7,2,36,4,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,3,0,3,0,1,1,1,3,2,4,4,2,0,0,0,2
1660,24,3,1,0,1,7,2,38,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,2,0,1,2,1,1,1,4,4,2,0,0,0,2
1661,24,4,1,0,3,7,2,20,4,6,1,1,1,2,2,2,2,6,4,2,1,2,2,2,2,3,2500.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,90,2,0,4,4,1,0,1,1,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1
1662,24,2,1,0,1,7,1,69,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,3,0,1,3,2,2,2,4,4,2,0,0,0,2
1663,24,1,1,0,2,7,2,73,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,3,0,1,3,1,2,2,4,4,2,0,0,0,2
1664,24,3,1,0,1,7,1,71,4,1,1,1,1,2,2,2,2,2,4,2,2,2,1,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,25,2,0,2,3,2,0,2,2,2,2,2,3,2,0,2,0,1,3,1,2,2,1,1,1,2,0,0,1
1665,24,4,1,1,1,7,1,39,8,1,1,1,1,1,2,2,1,24,4,2,2,2,1,2,2,3,7000.0,2,1,1,3,1,3,150,2,1,1,0,0,0,0.0,0,0,0,0,0,0,1,1,120,2,0,4,4,1,0,2,2,2,1,1,1,1,1,1,5,1,1,1,1,2,1,2,1,2,2,0,1
1666,24,4,1,0,2,7,2,40,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
1667,24,1,1,0,2,7,2,32,3,7,1,1,1,1,1,2,2,3,4,2,2,2,2,1,2,1,0.0,1,2,1,6,4,3,120,2,1,1,5,4,2,0.0,2,1,1,0,0,0,0,0,30,2,0,4,3,1,0,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1
1668,24,2,1,0,1,7,1,58,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,4,4,2,0,0,0,2
1669,24,3,1,0,2,7,2,50,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,2,2,1,1,2,0,1,2,1,1,2,4,4,2,0,0,0,2
1670,24,4,1,0,5,7,2,22,7,6,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,1,1,1,4,1,1,1,1,2,4,4,2,0,0,0,2
1671,24,3,1,0,1,7,1,71,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4,3,20.0,2,1,1,0,0,0,0,0,30,2,0,2,4,2,0,2,1,2,2,2,1,1,2,2,0,1,1,1,1,1,1,3,1,0,0,2,1
1672,24,2,1,0,1,7,1,71,3,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,0,3,0,1,2,1,2,1,4,4,2,0,0,0,2
1673,24,1,1,0,1,7,2,69,4,8,1,1,1,1,2,2,2,1,5,2,2,1,2,2,2,2,0.0,2,1,1,2,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,60,2,0,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,1,2,1,2,2,0,1
1674,24,3,1,0,1,7,1,84,8,8,1,1,1,1,1,2,2,5,3,2,2,2,1,1,2,3,3000.0,2,1,1,10,3,3,2000,2,1,1,5,3,3,50.0,2,1,1,0,0,0,0,0,60,2,0,2,3,2,0,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1
1675,24,4,1,0,1,7,2,81,7,7,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,1,1,1,1,1,4,1,1,1,1,1,2,4,2,0,0,0,2
1676,24,2,1,0,2,7,2,60,7,1,1,1,1,2,2,2,1,30,4,2,2,2,1,1,2,3,8000.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,60,2,0,2,3,2,0,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,1,2,0,0,1
1677,24,1,1,0,3,7,2,32,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
1678,24,4,1,0,1,7,2,34,7,1,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,4,1,0,1,2,1,7,4,3,70.0,2,1,1,0,0,0,0,0,30,2,0,2,4,1,0,2,2,2,2,1,1,1,1,1,5,1,1,1,1,1,1,3,1,0,1,2,1
1679,24,2,1,0,4,7,1,21,7,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,2,2,2,0,1,1,1,1,1,2,1,4,4,2,0,0,0,2
1680,24,4,1,0,2,7,2,34,7,1,1,1,1,1,2,2,2,1,3,2,2,2,1,2,2,2,0.0,2,1,1,3,4,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,30,2,0,2,3,2,0,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,0,1
1681,24,2,1,0,1,7,1,30,4,1,1,1,1,1,1,2,1,1,4,2,2,2,1,2,2,2,0.0,2,1,1,2,4,2,0,2,1,1,2,3,3,20.0,2,1,1,0,0,0,2,4,30,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,1,2,1,2,2,2,1
1682,24,3,1,0,1,7,1,68,7,8,1,1,1,2,1,2,2,3,3,2,2,2,1,1,2,3,3000.0,2,1,1,0,0,0,0,0,0,0,7,3,3,70.0,2,1,1,0,0,0,0,0,60,2,0,3,3,2,0,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,0,2,1
1683,24,1,1,0,3,7,2,19,7,6,1,1,1,2,1,2,1,6,2,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,2,3,3,20.0,2,1,1,0,0,0,2,2,60,2,0,4,3,1,0,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,0,2,1
1684,24,4,1,0,2,7,2,65,3,7,1,1,1,2,1,2,2,1,5,2,2,1,2,2,2,3,400.0,2,1,1,0,0,0,0,0,0,0,1,3,2,0.0,2,1,1,0,0,0,0,0,30,2,0,2,2,2,0,2,2,2,2,1,1,1,1,2,0,1,1,1,2,2,1,2,1,2,0,2,1
1685,24,2,1,0,4,7,2,34,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,0,0,0,2
1686,24,2,1,0,4,7,1,24,7,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,4,30,2,0,2,3,2,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,3,1,0,0,0,2
1687,24,3,1,0,2,7,2,43,7,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,2,3,0,1,1,1,3,3,4,4,2,0,0,0,2
1688,24,1,1,0,2,7,2,25,7,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,4,4,2,0,0,0,2
1689,24,4,1,0,1,7,1,54,7,1,1,2,1,2,2,2,1,1,4,2,2,1,2,2,2,3,450.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,30,2,0,3,3,2,0,2,2,2,2,2,1,1,2,2,0,1,1,2,1,1,3,2,1,2,0,0,1
1690,24,4,1,0,1,7,2,22,7,1,1,1,1,1,1,1,1,50,3,2,1,2,1,1,2,1,0.0,1,2,1,7,4,1,0,1,2,1,3,3,1,0.0,1,2,1,2,1,2,2,3,120,2,0,3,4,1,0,1,1,1,1,1,1,1,2,1,5,1,1,1,2,2,1,2,1,1,1,1,1
1691,24,3,1,0,2,7,2,28,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,1,1,1,5,1,1,1,1,1,4,4,2,0,0,0,2
1692,24,1,1,0,1,7,2,71,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
1693,24,2,1,0,5,7,2,27,7,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,4,4,2,0,0,0,2
1694,24,2,1,0,2,7,2,50,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,3,0,1,1,1,1,1,4,4,2,0,0,0,2
1695,24,3,1,0,1,7,1,54,4,1,1,1,1,1,1,1,2,2,4,2,1,2,1,2,2,3,100.0,2,1,1,2,4,3,100,2,1,1,5,4,3,50.0,2,1,1,5,2,1,0,0,60,2,0,2,4,2,0,2,1,2,2,2,2,2,0,2,0,1,2,1,2,1,1,2,1,2,2,2,1
1696,24,1,1,0,2,7,2,50,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,4,4,2,0,0,0,2
1697,24,4,1,0,1,7,1,55,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,4,4,2,0,0,0,2
1698,25,2,1,0,1,24,1,56,7,1,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,25,2,0,2,4,1,0,2,2,2,2,1,1,1,1,1,5,1,1,1,1,1,3,3,1,0,2,0,1
1699,25,1,1,0,1,24,2,76,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,4,4,2,0,0,0,2
1700,25,2,1,0,1,24,2,29,3,7,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,4,3,300,2,1,1,0,0,0,0.0,0,0,0,2,2,1,5,4,30,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,1,3,1,0,2,0,1
1701,25,3,1,0,1,24,1,34,7,1,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,1,2,0,2,1,2,3,3,2,0.0,2,1,2,0,0,0,2,1,20,2,0,2,4,2,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,3,1,0,2,2,1
1702,25,2,1,0,3,24,1,25,6,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3,2,0.0,2,1,2,0,0,0,2,1,20,2,0,2,3,2,0,2,2,2,2,1,1,2,0,2,0,1,1,1,1,1,3,3,1,0,0,2,1
1703,25,1,1,0,1,24,1,38,7,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3,2,0.0,2,1,1,0,0,0,0,0,20,2,0,2,3,2,0,2,2,2,2,2,2,2,0,1,1,1,2,1,1,2,3,3,1,0,0,2,1
1704,25,4,1,0,1,24,2,31,7,7,1,2,1,2,2,2,1,1,4,2,2,2,1,2,2,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,15,2,0,3,3,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,3,2,1,1,0,0,1
1705,25,3,1,0,1,24,1,68,7,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,4,4,2,0,0,0,2
1706,25,4,1,0,2,24,2,62,2,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
1707,25,2,1,0,3,24,2,22,7,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,3,350.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,3,20,2,0,2,3,1,0,2,2,2,2,1,1,3,0,1,1,1,1,1,1,1,3,2,1,2,0,0,1
1708,25,1,1,0,4,24,2,47,2,7,1,1,1,1,1,2,2,5,4,2,2,1,2,1,2,2,0.0,2,1,1,5,4,2,0,2,1,1,7,4,2,0.0,2,1,1,0,0,0,0,0,60,1,3,1,3,2,0,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1
1709,25,2,1,0,1,24,1,55,3,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4,2,0.0,2,1,2,0,0,0,0,0,15,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,3,3,1,0,0,2,1
1710,25,1,1,0,1,24,2,50,7,1,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,3,1,0.0,1,2,2,0,0,0,1,1,10,2,0,2,3,2,0,2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,1,3,1,0,0,1,1
1711,25,3,1,0,2,24,2,25,4,1,1,1,1,2,2,2,1,4,4,2,2,1,1,1,2,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,30,2,0,3,3,1,0,1,2,2,2,1,1,1,2,1,3,1,1,1,1,1,1,2,1,1,0,0,1
1712,25,4,1,0,1,24,2,43,3,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,2,0,2,0,1,2,1,2,2,2,4,2,0,0,0,2
1713,25,1,1,1,1,24,2,34,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,4,4,2,0,0,0,2
1714,25,2,1,0,1,24,1,62,2,1,1,1,1,2,1,2,2,3,4,2,2,2,1,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,5,4,3,90.0,2,1,2,0,0,0,0,0,40,1,3,2,3,2,0,1,2,2,2,2,1,2,0,1,1,1,1,1,1,2,1,2,1,2,0,2,1
1715,25,4,1,0,1,24,1,44,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,4,4,2,0,0,0,2
1716,25,3,1,1,2,24,2,30,7,1,1,1,1,2,2,2,1,3,3,2,2,2,2,1,2,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,40,2,0,2,3,1,0,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,0,0,1
1717,25,2,1,0,1,24,1,64,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,4,4,2,0,0,0,2
1718,25,1,1,0,2,24,1,59,4,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,2,0.0,2,1,2,0,0,0,0,0,20,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,3,1,3,3,3,3,1,0,0,2,1
1719,25,3,1,0,3,24,2,18,4,6,1,1,1,2,2,2,1,5,2,2,1,2,1,2,2,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,60,2,0,3,3,1,0,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,0,1
1720,25,4,1,0,1,24,1,52,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,3,3,100.0,2,1,2,0,0,0,0,0,40,2,0,2,3,2,0,2,2,2,2,2,1,2,0,1,1,1,3,1,2,2,1,3,1,0,0,2,1
1721,25,3,1,0,2,24,2,61,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,4,4,2,0,0,0,2
1722,25,1,1,0,2,24,2,63,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,25,4,1,0,3,24,2,38,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,4,4,2,0,0,0,2
1724,25,2,1,0,3,24,1,26,7,1,1,1,1,1,1,1,1,2,4,2,2,2,2,1,2,3,1000.0,2,1,1,5,4,1,0,1,2,1,5,4,1,0.0,1,1,1,5,1,1,2,4,45,2,0,3,4,2,0,1,2,2,2,2,1,1,2,1,4,1,1,1,1,2,1,2,1,2,1,3,1
1725,25,4,1,0,1,24,2,61,7,8,1,1,1,1,2,2,1,4,4,2,2,1,2,1,2,3,600.0,2,1,1,2,5,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,2,5,30,1,3,2,3,1,0,1,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,1,2,2,0,1
1726,25,2,1,0,1,24,1,40,7,1,1,1,1,1,2,1,1,3,4,2,2,2,1,2,2,3,800.0,2,1,1,1,4,3,40,2,1,1,0,0,0,0.0,0,0,0,5,2,1,2,4,30,2,0,4,4,2,0,2,2,2,1,2,2,2,0,1,1,1,2,1,2,1,1,2,1,2,2,0,1
1727,25,3,1,0,3,24,1,21,3,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,3,10.0,2,1,2,0,0,0,1,1,4,2,0,1,2,2,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,3,1,0,0,2,1
1728,25,1,1,0,4,24,1,52,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
1729,25,3,1,0,3,24,2,19,4,6,1,1,1,2,2,2,1,5,4,2,2,2,1,2,2,1,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,4,90,2,0,3,3,1,0,2,2,2,2,2,2,1,2,1,4,1,1,1,1,2,1,2,1,2,0,0,1
1730,25,2,1,0,3,24,2,18,4,6,1,1,1,2,2,2,1,2,4,2,2,1,2,2,2,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,4,30,1,3,3,4,1,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,1
1731,25,1,1,0,1,24,1,53,4,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,20,2,0,2,3,1,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,3,1,0,0,0,2
1732,25,4,1,0,4,24,2,25,4,1,1,1,1,2,2,2,1,4,4,2,2,2,1,1,2,3,400.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,30,2,0,2,2,2,0,2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,1,2,1,2,0,0,1
1733,25,1,1,0,1,24,2,42,7,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,1,1,2,0,1,1,1,3,1,3,3,4,4,2,0,0,0,2
1734,25,2,1,0,1,24,1,48,4,3,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4,2,0.0,2,1,1,0,0,0,0,0,30,2,0,2,3,2,0,2,2,2,2,2,1,2,0,2,0,1,2,1,2,2,1,3,1,0,0,2,1
1735,25,4,1,0,1,24,1,60,4,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,4,3,50.0,2,1,1,0,0,0,0,0,30,2,0,3,3,1,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,3,3,1,0,0,2,1
1736,25,2,1,0,2,24,2,24,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,2,2,2,0,2,0,2,0,0,0,0,4,4,2,0,0,0,2
1737,25,1,1,0,3,24,1,23,3,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4,2,0.0,2,1,1,0,0,0,2,4,20,2,0,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,3,3,1,0,0,2,1
